dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-07-12,GOOGL,185.57,189.85,190.86,185.08,191.18,9.851851851851851,25625786,4785459218.2054,186.74,0.21,5873999360,12358000000.0,1090038119975.19,2302990000000.0
2024-07-11,GOOGL,191.18,189.15,191.75,189.03,188.98,-1.3959044368600682,15952454,3042361097.8922,190.71,0.13,5873999360,12358000000.0,1122991197644.8,2370913000000.0
2024-07-10,GOOGL,188.98,190.31,191.36,188.72,189.03,-1.0258620689655173,15141313,2871942321.8698,189.68,0.12,5873999360,12358000000.0,1110068399052.8,2343613000000.0
2024-07-09,GOOGL,189.03,189.9,190.17,187.78,190.6,26.333333333333332,21035887,3975364239.2076,188.98,0.17,5873999360,12358000000.0,1110362099020.8,2344176000000.0
2024-07-06,GOOGL,190.6,185.86,190.86,185.8,185.82,-4.134146341463415,20967450,3979951408.6395,189.82,0.17,5873999360,12358000000.0,1119584336755.99,2363072000000.0
2024-07-04,GOOGL,185.82,184.85,186.09,184.0,185.24,-0.8793774319066148,10242125,1898584759.675,185.37,0.08,5873999360,12358000000.0,1091506619815.19,2305180000000.0
2024-07-03,GOOGL,185.24,182.05,185.57,181.56,182.99,2.967741935483871,17372485,3199304850.5854,184.16,0.14,5873999360,12358000000.0,1088099700186.39,2296889000000.0
2024-07-02,GOOGL,182.99,183.03,183.88,181.3,182.15,-0.6260162601626016,16006129,2923447434.2695,182.65,0.13,5873999360,12358000000.0,1074883201626.39,2269814000000.0
2024-06-29,GOOGL,182.15,184.32,185.13,181.96,185.41,-4.826086956521738,29156645,5341701752.0814,183.21,0.24,5873999360,12358000000.0,1069948983424.0,2258141000000.0
2024-06-28,GOOGL,185.41,184.18,186.05,184.02,183.88,-1.4715909090909092,18848883,3491061936.8556,185.21,0.15,5873999360,12358000000.0,1089098280077.59,2299440000000.0
2024-06-27,GOOGL,183.88,182.63,184.51,182.48,184.03,-1.0963855421686748,19838973,3644992686.4197,183.73,0.16,5873999360,12358000000.0,1080111061056.79,2280756000000.0
2024-06-26,GOOGL,184.03,179.62,184.29,179.42,179.22,-34.5,23235590,4243478857.1119,182.63,0.19,5873999360,12358000000.0,1080992102220.8,2282948000000.0
2024-06-25,GOOGL,179.22,180.16,180.89,178.67,179.63,-1.085820895522388,18298012,3283722990.6749,179.46,0.15,5873999360,12358000000.0,1052738224039.19,2223617000000.0
2024-06-22,GOOGL,179.63,177.0,180.85,176.61,176.3,-9.217391304347826,58582743,10501032840.3159,179.25,0.47,5873999360,12358000000.0,1055146563776.79,2223403000000.0
2024-06-21,GOOGL,176.3,175.37,177.29,174.99,175.09,-0.6349206349206349,20160086,3547467718.5823,175.96,0.16,5873999360,12358000000.0,1035586145907.99,2186634000000.0
2024-06-19,GOOGL,175.09,177.14,177.39,174.1,177.24,-2.753623188405797,21869856,3833138627.761,175.27,0.18,5873999360,12358000000.0,1028478547942.4,2171400000000.0
2024-06-18,GOOGL,177.24,175.46,178.36,174.81,176.79,-1.2066115702479339,19618497,3464767823.3784,176.61,0.16,5873999360,12358000000.0,1041107705306.39,2198981000000.0
2024-06-15,GOOGL,176.79,174.22,177.06,174.15,175.16,2.72,18063555,3184359262.7875,176.29,0.15,5873999360,12358000000.0,1038464346854.4,2193644000000.0
2024-06-14,GOOGL,175.16,176.11,176.74,174.88,177.79,-2.5913978494623655,20913301,3675207316.5554,175.74,0.17,5873999360,12358000000.0,1028889786637.59,2173501000000.0
2024-06-13,GOOGL,177.79,178.25,180.41,176.11,176.62,-1.445945945945946,27864739,4954125168.4615,177.79,0.23,5873999360,12358000000.0,1044338346214.4,2207070000000.0
2024-06-12,GOOGL,176.62,176.22,176.84,173.77,175.01,0.39393939393939403,21540583,3778407815.3304,175.41,0.17,5873999360,12358000000.0,1037465766963.2,2191488000000.0
2024-06-11,GOOGL,175.01,174.97,177.06,172.76,174.26,-0.532608695652174,23779219,4148529680.5057,174.46,0.19,5873999360,12358000000.0,1028008627993.6,2171872000000.0
2024-06-08,GOOGL,174.26,176.85,177.67,174.1,176.53,-4.0,19661399,3456996937.4134,175.63,0.16,5873999360,12358000000.0,1024777987085.59,2164345000000.0
2024-06-07,GOOGL,176.53,175.69,176.95,175.55,175.21,-1.5813953488372094,23251012,4105550001.5113,176.37,0.19,5873999360,12358000000.0,1038111906892.8,2193128000000.0
2024-06-06,GOOGL,175.21,175.0,176.44,173.73,173.59,0.24,22068520,3867252355.8532,175.04,0.18,5873999360,12358000000.0,1030358286477.59,2177039000000.0
2024-06-05,GOOGL,173.59,173.08,173.65,171.69,172.97,-0.6129032258064516,26879598,4652528063.5406,172.89,0.22,5873999360,12358000000.0,1020842348774.4,2155222000000.0
2024-06-04,GOOGL,172.97,172.34,174.32,170.96,172.3,0.08333333333333348,27459118,4741127285.3246,172.46,0.22,5873999360,12358000000.0,1017200469171.2,2147054000000.0
2024-06-01,GOOGL,172.3,171.66,172.86,169.25,171.91,-0.41025641025641024,37638875,6460257463.3625,171.44,0.3,5873999360,12358000000.0,1013264889600.0,2139955000000.0
2024-05-31,GOOGL,171.91,175.0,175.02,171.59,175.7,-10.391304347826088,22958676,3968499210.8908,172.66,0.19,5873999360,12358000000.0,1010974088589.59,2135079000000.0
2024-05-30,GOOGL,175.7,175.23,176.63,174.52,176.2,-0.8703703703703703,23388692,4118108044.9261,175.87,0.19,5873999360,12358000000.0,1033236487424.0,2182196000000.0
2024-05-29,GOOGL,176.2,174.25,177.07,174.17,174.79,-3.892857142857143,20572157,3621502151.8446,175.84,0.17,5873999360,12358000000.0,1036173487104.0,2189050000000.0
2024-05-25,GOOGL,174.79,174.78,175.57,173.45,173.35,0.024691358024691246,16579438,2901477915.4148,174.8,0.13,5873999360,12358000000.0,1027891206746.39,2170052000000.0
2024-05-24,GOOGL,173.35,176.87,178.05,172.75,176.18,-2.9397590361445785,21024934,3674626742.6191,174.57,0.17,5873999360,12358000000.0,1019432647667.99,2153211000000.0
2024-05-23,GOOGL,176.18,176.44,176.95,175.01,177.65,-0.484472049689441,17880043,3146991272.2494,175.8,0.14,5873999360,12358000000.0,1036056065856.79,2188803000000.0
2024-05-22,GOOGL,177.65,176.7,177.95,175.61,176.72,-1.6385542168674698,16989368,3014936813.0473,177.26,0.14,5873999360,12358000000.0,1044690844915.99,2207361000000.0
2024-05-21,GOOGL,176.72,175.99,178.57,175.88,175.86,-0.07547169811320764,22554399,3997965927.0052,177.06,0.18,5873999360,12358000000.0,1039227966771.2,2195027000000.0
2024-05-18,GOOGL,175.86,173.98,176.06,173.49,173.98,1.2040816326530615,24479262,4299868292.5096,175.45,0.2,5873999360,12358000000.0,1034176327321.6,2182657000000.0
2024-05-17,GOOGL,173.98,173.09,174.91,172.49,172.31,-0.10185185185185197,27867946,4856240680.6935,174.06,0.23,5873999360,12358000000.0,1023133208524.8,2159536000000.0
2024-05-16,GOOGL,172.31,170.43,172.45,170.31,170.14,0.31958762886597936,26948372,4630501033.0392,171.63,0.22,5873999360,12358000000.0,1013323629593.6,2139573000000.0
2024-05-15,GOOGL,170.14,169.58,171.05,168.61,168.95,-0.453125,25127137,4274487834.4728,169.92,0.2,5873999360,12358000000.0,1000577050982.4,2113992000000.0
2024-05-14,GOOGL,168.95,164.07,169.09,163.81,168.46,-0.5857142857142857,31327602,5222646458.7414,166.52,0.25,5873999360,12358000000.0,993528251750.4,2100117000000.0
2024-05-11,GOOGL,168.46,167.83,169.66,166.0,169.77,-3.6551724137931036,29799930,5012649205.293,168.02,0.24,5873999360,12358000000.0,990649992064.0,2093387000000.0
2024-05-10,GOOGL,169.77,169.2,170.49,167.99,169.19,-1.4415584415584415,15346700,2597068481.017,169.03,0.12,5873999360,12358000000.0,998344989965.59,2109464000000.0
2024-05-09,GOOGL,169.19,168.81,169.95,168.54,171.05,-4.205882352941177,19569145,3318152053.858,169.37,0.16,5873999360,12358000000.0,994938070336.79,2103194000000.0
2024-05-08,GOOGL,171.05,168.31,171.56,168.2,167.91,-2.715596330275229,28039696,4786903253.4848,170.52,0.23,5873999360,12358000000.0,1005922390400.0,2126023000000.0
2024-05-07,GOOGL,167.91,167.27,167.95,165.84,167.05,-0.7272727272727273,21871282,3656285638.6578,166.98,0.18,5873999360,12358000000.0,987419351155.99,2087096000000.0
2024-05-04,GOOGL,167.05,167.37,167.77,162.86,166.43,-0.27450980392156865,34662434,5747094296.2055,165.61,0.28,5873999360,12358000000.0,982367711706.39,2076581000000.0
2024-05-03,GOOGL,166.43,164.6,166.54,163.7,163.67,3.5675675675675675,24294551,4024190728.3767,165.45,0.2,5873999360,12358000000.0,978725773363.2,2069424000000.0
2024-05-02,GOOGL,163.67,164.11,166.93,162.9,162.59,-0.6094674556213018,33493153,5524739128.4489,164.76,0.27,5873999360,12358000000.0,962513593869.59,2034586000000.0
