dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-04-17,TSLA,241.55,247.61,251.97,233.89,254.11,69.57142857142857,112378750,27365383126.125,243.51,3.49,3216517037,3216517000.0,675946258533.69,776949600000.0
2025-04-16,TSLA,254.11,249.91,258.75,247.54,252.35,-1.1417004048582995,79594313,20234426453.7035,254.22,2.47,3216517037,3216517000.0,711093783500.4,817348600000.0
2025-04-15,TSLA,252.35,258.36,261.8,245.93,252.31,-0.9714285714285714,100135250,25298741332.2775,252.65,3.11,3216517037,3216517000.0,706168652613.34,811687600000.0
2025-04-12,TSLA,252.31,251.84,257.74,241.36,252.4,-3.0,128948070,32035187980.836,248.43,4.01,3216517037,3216517000.0,706056689836.76,811559100000.0
2025-04-11,TSLA,252.4,260.0,262.49,239.33,272.2,180.74999999999997,181722630,45584085916.509,250.84,5.65,3216517037,3216517000.0,706308543120.76,811848800000.0
2025-04-10,TSLA,272.2,224.69,274.69,223.88,221.86,-4.121045392022008,219433380,54751415113.926,249.51,6.82,3216517037,3216517000.0,761716153665.33,875535400000.0
2025-04-09,TSLA,221.86,245.0,250.44,217.8,233.29,-1.2159541648303218,171603500,40435825043.2,235.64,5.34,3216517037,3216517000.0,620846356734.77,713616250000.0
2025-04-08,TSLA,233.29,223.78,252.0,214.25,239.43,-0.47755102040816333,183453750,42235529521.5,230.22,5.7,3216517037,3216517000.0,652831695818.71,750380600000.0
2025-04-05,TSLA,239.43,255.38,261.0,236.0,267.28,3.0703125,181229380,44288801450.8178,244.38,5.63,3216517037,3216517000.0,670013686526.95,770130600000.0
2025-04-04,TSLA,267.28,265.29,276.3,261.51,282.76,-0.4750479846449136,136174320,36517191969.7728,268.17,4.23,3216517037,3216517000.0,747948370026.04,859710400000.0
2025-04-03,TSLA,282.76,254.6,284.99,251.27,268.46,-1.974405850091408,212787820,58352229351.486,274.23,6.62,3216517037,3216517000.0,791267078906.14,909502000000.0
2025-04-02,TSLA,268.46,263.8,277.45,259.25,259.16,-0.32645403377110693,146486940,39567747034.1646,270.11,4.55,3216517037,3216517000.0,751250278514.03,863505600000.0
2025-04-01,TSLA,259.16,249.31,260.56,243.36,263.55,-1.4651810584958218,134008940,33855939536.3254,252.64,4.17,3216517037,3216517000.0,725225299249.17,833591700000.0
2025-03-29,TSLA,263.55,275.58,276.1,260.57,273.13,1.1017964071856285,123809380,32909325584.032,265.81,3.85,3216517037,3216517000.0,737510506556.67,847712690000.0
2025-03-28,TSLA,273.13,272.48,291.85,271.82,272.06,-1.1111111111111112,162572130,45572351165.0253,280.32,5.05,3216517037,3216517000.0,764318441714.07,878526400000.0
2025-03-27,TSLA,272.06,282.66,284.9,266.51,288.14,-15.307692307692307,156254440,42886274871.7584,274.46,4.86,3216517037,3216517000.0,761324661727.2,875085800000.0
2025-03-26,TSLA,288.14,283.6,288.2,271.28,278.39,-1.6272401433691757,147039070,41047056242.7436,279.16,4.57,3216517037,3216517000.0,806322000728.84,926806820000.0
2025-03-25,TSLA,278.39,258.08,278.64,256.33,248.71,2.4085714285714284,164949380,44821411314.4664,271.73,5.13,3216517037,3216517000.0,779037894962.49,895445190000.0
2025-03-22,TSLA,248.71,234.99,249.52,234.55,236.26,-0.5582564962279967,132728690,32323417875.7,243.53,4.13,3216517037,3216517000.0,695982586460.57,799979570000.0
2025-03-21,TSLA,236.26,233.35,238.0,230.05,235.86,-0.967741935483871,99028250,23203300344.9575,234.31,3.08,3216517037,3216517000.0,661142854190.61,759933800000.0
