dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-05-13,TMUS,240.32,238.82,240.33,236.0,243.81,0.15322580645161277,5373059,1282405239.0494,238.67,0.47,1135445108,1135445000.0,111876773680.69,272870100000.0
2025-05-10,TMUS,243.81,247.49,248.16,243.67,247.49,0.04195804195804209,3278600,804161270.666,245.28,0.29,1135445108,1135445000.0,113501477430.41,276832800000.0
2025-05-09,TMUS,247.49,252.18,252.64,247.44,251.26,0.006711409395973256,3521037,877623753.8055,249.25,0.31,1135445108,1135445000.0,115214641664.68,281011300000.0
2025-05-08,TMUS,251.26,252.71,253.72,250.28,253.8,-0.33333333333333337,4042219,1018167501.4649,251.88,0.36,1135445108,1135445000.0,116969694512.79,285291900000.0
2025-05-07,TMUS,253.8,247.51,254.16,247.19,248.3,-3.22,2903164,731075948.7772,251.82,0.26,1135445108,1135445000.0,118152151703.59,288175900000.0
2025-05-06,TMUS,248.3,248.8,249.37,246.5,248.88,-1.1036036036036037,2311541,573132975.9735,247.94,0.2,1135445108,1135445000.0,115591722985.05,281930940000.0
2025-05-03,TMUS,248.88,247.73,250.22,246.23,247.0,-4.304347826086957,2801204,696892775.0932,248.78,0.25,1135445108,1135445000.0,115861731831.73,282589500000.0
2025-05-02,TMUS,247.0,245.27,247.1,242.4,246.95,-0.9736842105263158,3603405,886219299.6911,245.94,0.32,1135445108,1135445000.0,114986526087.16,280454880000.0
2025-05-01,TMUS,246.95,244.73,247.55,241.72,241.59,110.00000000000001,4440535,1091349443.2484,245.77,0.39,1135445108,1135445000.0,114963249462.45,280398100000.0
2025-04-30,TMUS,241.59,236.71,241.91,235.42,236.77,-0.08108108108108114,3900819,934513356.6015,239.57,0.34,1135445108,1135445000.0,112467995293.11,274312100000.0
2025-04-29,TMUS,236.77,231.69,237.32,231.54,232.77,-0.1568627450980392,5791633,1362317760.0361,235.22,0.51,1135445108,1135445000.0,110224133326.0,268839320000.0
2025-04-26,TMUS,232.77,243.15,243.81,230.64,262.18,-7.523255813953488,13561360,3181130391.0296,234.57,1.19,1135445108,1135445000.0,108362003348.88,264297500000.0
2025-04-25,TMUS,262.18,259.75,263.79,258.07,259.35,-1.0971479500891266,4603125,1204770198.375,261.73,0.4,1136660313,1136660000.0,122183908391.72,298009500000.0
2025-04-23,TMUS,258.3,253.14,259.32,253.0,253.48,0.7431192660550456,4762504,1224526313.0977,257.12,0.42,1136660313,1136660000.0,120375760429.18,293599380000.0
2025-04-22,TMUS,253.48,260.39,261.74,250.87,262.04,-2.7210526315789476,3656346,931221234.2598,254.69,0.32,1136660313,1136660000.0,118129469017.09,288120630000.0
2025-04-18,TMUS,262.04,259.72,265.4,259.09,259.64,-1.2813455657492354,3489567,918556104.2347,263.23,0.31,1141744952,1141745000.0,122664986085.67,299182800000.0
2025-04-17,TMUS,259.64,266.23,267.27,258.96,266.71,-3.8804347826086953,3362700,881258921.895,262.07,0.29,1141744952,1141745000.0,121541443516.74,296442500000.0
2025-04-16,TMUS,266.71,264.47,267.96,263.18,262.64,-1.5849056603773586,3130509,835396518.4331,266.86,0.27,1141744952,1141745000.0,124851052377.18,304514700000.0
2025-04-15,TMUS,262.64,259.5,265.17,258.52,258.67,-0.012903225806451646,3845543,1010857699.3093,262.86,0.34,1141744952,1141745000.0,122945789807.7,299867800000.0
2025-04-12,TMUS,258.67,257.63,260.12,255.63,256.12,-0.3464052287581699,3987472,1030151149.661,258.35,0.35,1141744952,1141745000.0,121087385592.79,295335100000.0
2025-04-11,TMUS,256.12,256.13,260.23,251.43,254.9,-0.52,5406567,1386224801.7498,256.4,0.47,1141744952,1141745000.0,119893780187.41,292423800000.0
2025-04-10,TMUS,254.9,243.0,255.56,238.65,246.3,6.270833333333334,8590375,2149275831.3288,250.2,0.75,1141744952,1141745000.0,119322623188.57,291030800000.0
2025-04-09,TMUS,246.3,252.31,253.8,243.86,246.67,-1.0429799426934097,6018024,1495792503.0504,248.55,0.53,1141744952,1141745000.0,115296835168.97,281211750000.0
2025-04-08,TMUS,246.67,243.16,256.95,242.81,248.11,2.8666666666666667,8148973,2020150045.7249,247.9,0.71,1141744952,1141745000.0,115470033197.03,281634200000.0
2025-04-05,TMUS,248.11,267.91,269.65,247.37,267.89,11.724137931034484,7948484,2021427531.2772,254.32,0.7,1141744952,1141745000.0,116144124097.85,283278300000.0
2025-04-04,TMUS,267.89,265.2,272.6,264.94,264.56,-1.170731707317073,5652121,1519120674.2124,268.77,0.5,1141744952,1141745000.0,125403395816.88,305861900000.0
2025-04-03,TMUS,264.56,268.5,268.51,262.42,268.54,-2.174603174603175,2969464,786267090.2795,264.78,0.26,1141744952,1141745000.0,123844646332.39,302060100000.0
2025-04-02,TMUS,268.54,265.95,268.7,262.63,266.71,-1.4662162162162162,3025383,806093211.8069,266.44,0.26,1141744952,1141745000.0,125707736382.75,306604200000.0
2025-04-01,TMUS,266.71,264.71,268.1,264.6,264.93,-0.02898550724637672,4073196,1084749974.9152,266.31,0.36,1141744952,1141745000.0,124851052377.18,304514700000.0
2025-03-29,TMUS,264.93,270.34,270.83,264.28,268.28,-2.8656716417910446,3322656,883132924.7866,265.79,0.29,1141744952,1141745000.0,124017792867.75,302482380000.0
2025-03-28,TMUS,268.28,262.92,268.74,262.92,262.51,-2.7600000000000002,4228512,1130348575.511,267.32,0.37,1141744952,1141745000.0,125586021689.71,306307300000.0
