dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-01-31,ADBE,446.0,439.67,448.42,439.23,441.68,-1.5104166666666665,3271325,1458528560.4155,445.85,0.75,435309143,435309000.0,182499005111.32,194147820000.0
2025-01-30,ADBE,441.68,439.92,444.36,438.83,442.84,-1.2653061224489797,2984729,1317102765.1791,441.28,0.69,435309143,435309000.0,180731277191.99,192267250000.0
2025-01-29,ADBE,442.84,436.27,445.8,431.64,438.6,-4.73076923076923,5079031,2246461861.6694,442.3,1.17,435309143,435309000.0,181205999660.11,192772250000.0
2025-01-28,ADBE,438.6,430.23,445.45,430.12,435.38,-0.2371134020618556,4882469,2143152395.0218,438.95,1.12,435309143,435309000.0,179471035631.67,190926570000.0
2025-01-25,ADBE,435.38,437.28,441.88,434.73,437.28,-1.5810810810810811,2625318,1146815325.407,436.83,0.6,435309143,435309000.0,178153355987.61,189524820000.0
2025-01-24,ADBE,437.28,435.88,437.73,432.49,437.32,-0.9767441860465116,2709442,1179934896.58,435.49,0.62,435309143,435309000.0,178930875403.7,190351940000.0
2025-01-23,ADBE,437.32,438.0,439.73,433.43,436.36,-23.0,3320882,1452362138.6998,437.34,0.76,435309143,435309000.0,178947259395.1,190369380000.0
2025-01-22,ADBE,436.36,433.26,439.98,431.5,429.99,5.7272727272727275,3699821,1614795755.0204,436.45,0.85,435309143,435309000.0,178554452792.08,189951500000.0
2025-01-18,ADBE,429.99,434.35,435.99,425.7,426.93,-0.5135135135135136,3973678,1710661623.7474,430.5,0.91,435309143,435309000.0,175947863694.66,187178500000.0
2025-01-17,ADBE,426.93,418.21,428.89,418.0,417.28,2.2083333333333335,4178090,1780209110.5036,426.08,0.96,435309143,435309000.0,174695715924.29,185846440000.0
2025-01-16,ADBE,417.28,421.7,423.97,415.66,412.71,-0.5194805194805194,4338688,1818335072.9421,419.1,1.0,435309143,435309000.0,170747063515.3,181645750000.0
2025-01-15,ADBE,412.71,407.25,412.75,405.07,408.5,-0.07207207207207211,3479971,1422902896.3771,408.88,0.8,435300000,435300000.0,168873490944.54,179652570000.0
2025-01-14,ADBE,408.5,404.27,409.96,403.75,405.92,-0.3786407766990292,4312445,1758503680.5457,407.77,0.98,440200000,440200000.0,169032398000.0,179821690000.0
2025-01-11,ADBE,405.92,410.0,413.1,405.32,419.58,-6.09375,5538828,2262031156.5436,408.4,1.26,440200000,440200000.0,167964795994.84,178685880000.0
2025-01-09,ADBE,419.58,417.34,422.66,415.51,422.63,-0.7791411042944785,3503266,1471034740.8435,419.9,0.8,440200000,440200000.0,173617202143.04,184699130000.0
2025-01-08,ADBE,422.63,431.37,435.18,420.51,431.18,1.75,4099809,1745902063.7245,425.85,0.93,440200000,440200000.0,174879176923.32,186041630000.0
2025-01-07,ADBE,431.18,431.88,436.41,427.79,430.57,-1.0707070707070707,3986880,1720627808.6688,431.57,,440200000,,178417085012.72,
